-5,-60,58,17,89,16,-96,-22,-35,1541483,1,squat
-40,-25,103,9,80,2,-67,-9,-18,1541795,1,squat
-36,24,97,5,70,1,-59,-12,-15,1542107,1,squat
-42,44,73,4,61,3,-36,-20,-15,1542419,1,squat
-40,69,59,5,52,8,-30,-8,-10,1542731,1,squat
-39,80,39,5,45,12,-40,-11,-11,1543147,1,squat
-37,84,41,6,41,15,23,8,8,1543459,1,squat
-35,88,66,4,50,9,64,2,18,1543771,1,squat
-54,37,95,4,73,3,159,57,69,1544083,1,squat
9,-93,-15,19,90,26,96,19,32,1544395,1,squat
-9,-77,46,18,91,19,-47,-24,-25,1544707,1,squat
-26,-51,73,11,86,9,-67,-1,-20,1545019,1,squat
-38,-7,87,3,79,5,-44,1,-16,1545331,1,squat
-50,33,87,1,68,8,-63,-10,-13,1545643,1,squat
-46,56,68,3,57,10,-49,-13,-13,1545955,1,squat
-50,71,62,3,50,13,-22,-12,-7,1546267,1,squat
-41,76,32,3,47,17,-20,-8,-5,1546579,1,squat
-47,83,37,4,44,19,0,13,1,1546891,1,squat
-44,73,84,3,55,6,146,28,54,1547203,1,squat
-22,-19,62,14,85,6,160,52,54,1547515,1,squat
-14,-100,56,24,93,26,-11,30,-7,1547931,1,squat
-5,-77,40,21,91,23,-72,-49,-18,1548243,1,squat
-44,-18,98,8,82,6,-71,-2,-38,1548763,1,squat
-44,19,83,2,70,6,-44,-13,-13,1549075,1,squat
-47,60,64,3,56,7,-48,-13,-16,1549491,1,squat
-44,83,33,5,44,14,-51,-2,-15,1549803,1,squat
-36,84,30,5,42,13,16,6,5,1550115,1,squat
-45,112,34,5,41,14,-5,-17,-11,1550427,1,squat
-51,73,84,3,56,8,170,38,61,1550739,1,squat
-12,-43,50,13,85,8,158,9,35,1551051,1,squat
-24,-79,29,19,91,27,-71,-3,-18,1551363,1,squat
-24,-59,77,15,88,14,-60,22,-3,1551675,1,squat
-28,-28,91,10,83,5,-60,-23,-21,1551987,1,squat
-44,15,92,5,72,2,-56,-9,-24,1552299,1,squat
-44,43,76,3,61,6,-48,-17,-20,1552611,1,squat
-46,68,55,4,52,10,-45,-14,-14,1552923,1,squat
-46,86,40,4,44,16,-32,-3,-10,1553235,1,squat
-31,85,24,5,42,16,2,1,2,1553547,1,squat
-34,89,29,5,41,16,-10,-5,-9,1553859,1,squat
-59,91,68,5,44,16,108,-47,35,1554171,1,squat
-41,17,83,4,77,8,173,110,120,1554483,1,squat
11,-90,-12,21,93,29,-6,-9,15,1554795,1,squat
-18,-81,50,19,93,21,-19,-26,-18,1555107,1,squat
-30,-59,76,16,91,15,-41,14,-15,1555419,1,squat
-31,-38,87,12,87,8,-37,-4,-18,1555731,1,squat
-40,-10,97,7,78,3,-55,-10,-26,1556043,1,squat
-44,38,76,4,66,3,-57,-8,-22,1556355,1,squat
-50,59,69,4,56,8,-28,-6,-8,1556667,1,squat
-42,76,47,4,50,10,-39,-7,-9,1556979,1,squat
-45,83,31,5,44,13,-17,15,-3,1557291,1,squat
-33,85,35,6,44,10,-1,16,2,1557603,1,squat
