-5,96,-16,-16,29,26,-2,-1,-2,3424426,6,squat
0,96,-13,-14,29,26,-2,-2,-1,3424738,6,squat
3,97,-13,-15,30,27,-2,5,-1,3425050,6,squat
4,97,-15,-15,30,27,3,-7,0,3425362,6,squat
5,98,-11,-15,30,27,-1,0,-1,3425674,6,squat
3,96,-13,-15,29,28,5,-15,2,3425986,6,squat
-1,97,-8,-15,30,30,-1,-3,0,3426298,6,squat
-1,97,-5,-15,29,28,-1,12,-1,3426610,6,squat
6,100,-7,-16,29,27,-7,22,-4,3426922,6,squat
1,99,-5,-16,29,25,8,-3,-2,3427234,6,squat
11,100,14,-17,28,17,62,12,9,3427546,6,squat
-17,78,43,-19,31,2,65,9,10,3427858,6,squat
14,53,87,-17,38,-12,37,7,-3,3428170,6,squat
5,56,85,-18,38,-14,-31,5,-3,3428482,6,squat
-1,80,56,-18,32,-5,-57,-7,-10,3428794,6,squat
-3,88,17,-16,28,9,-63,-3,-8,3429106,6,squat
-22,98,-2,-15,28,23,-41,-20,-6,3429418,6,squat
9,86,-8,-14,28,25,-9,8,0,3429730,6,squat
4,99,-6,-15,28,24,-2,0,-1,3430042,6,squat
1,97,9,-15,28,22,20,12,0,3430354,6,squat
-12,97,13,-16,28,11,53,-14,17,3430666,6,squat
-1,72,62,-18,32,-2,61,18,5,3430978,6,squat
0,45,83,-17,38,-14,36,-6,-7,3431290,6,squat
-7,43,91,-17,40,-15,-29,-2,2,3431602,6,squat
-4,68,61,-17,33,-6,-50,3,-3,3431914,6,squat
0,83,32,-16,29,6,-62,-3,-9,3432226,6,squat
37,104,22,-13,27,23,-53,3,-10,3432538,6,squat
16,97,-16,-12,28,28,6,1,1,3432850,6,squat
13,95,-18,-12,28,28,-2,-1,0,3433162,6,squat
9,97,0,-12,27,27,24,5,4,3433474,6,squat
17,100,18,-13,26,15,39,-23,6,3433786,6,squat
7,87,49,-15,28,5,52,1,10,3434098,6,squat
0,61,71,-17,31,-4,36,-10,0,3434410,6,squat
5,62,73,-17,34,-9,18,-1,2,3434722,6,squat
1,53,84,-17,36,-12,14,-7,2,3435034,6,squat
3,63,78,-17,35,-11,-39,10,-2,3435346,6,squat
-1,79,41,-15,30,1,-71,3,-16,3435658,6,squat
20,93,17,-11,26,16,-70,2,-15,3435970,6,squat
12,97,-13,-10,26,26,3,-7,-2,3436282,6,squat
20,100,2,-10,26,26,8,-1,0,3436594,6,squat
26,93,-2,-9,25,25,4,-1,2,3436906,6,squat
18,94,-8,-10,26,23,2,-5,1,3437218,6,squat
21,93,-4,-9,26,23,0,5,-1,3437530,6,squat
21,94,0,-9,26,24,7,2,0,3437842,6,squat
23,100,9,-10,25,20,24,7,-1,3438154,6,squat
13,96,46,-13,27,7,89,-11,25,3438466,6,squat
-11,48,81,-15,35,-11,65,22,6,3438778,6,squat
-7,28,96,-16,40,-17,0,0,4,3439090,6,squat
0,61,71,-15,35,-11,-66,7,-14,3439402,6,squat
11,82,24,-13,27,5,-77,13,-24,3439714,6,squat
33,80,5,-7,25,18,-30,5,3,3440026,6,squat
46,82,-3,-6,25,25,-14,-21,2,3440338,6,squat
30,94,-19,-6,27,29,1,-8,1,3440650,6,squat
32,88,-20,-7,26,30,2,2,-1,3440962,6,squat
26,97,8,-6,25,28,58,-10,1,3441274,6,squat
37,81,32,-9,24,10,91,-21,22,3441586,6,squat
22,53,76,-14,31,-6,70,-4,20,3441898,6,squat
12,39,93,-16,37,-15,11,-2,0,3442210,6,squat
14,62,76,-14,34,-12,-55,18,-9,3442522,6,squat
27,75,36,-8,25,3,-48,37,-32,3442834,6,squat
39,84,8,-2,24,18,-30,10,6,3443146,6,squat
45,85,-12,-2,24,23,-11,-15,-1,3443458,6,squat
47,85,-10,-2,24,22,8,5,1,3443770,6,squat
45,86,-4,-1,24,23,6,5,-1,3444082,6,squat
37,91,-8,-2,24,23,-1,-1,-1,3444394,6,squat
41,88,-9,-2,24,22,1,3,0,3444706,6,squat
42,89,-8,-1,25,23,1,0,-1,3445018,6,squat
42,88,-6,-2,24,23,0,7,-2,3445330,6,squat
39,92,-5,-1,24,24,2,1,0,3445642,6,squat
42,87,-10,-2,24,24,0,6,0,3445954,6,squat
41,87,-10,-2,24,23,3,0,0,3446266,6,squat
41,87,-10,-2,24,23,-2,-3,0,3446578,6,squat
41,88,-12,-2,24,23,-2,-2,0,3446890,6,squat
42,88,-11,-1,25,23,1,-2,-1,3447202,6,squat
42,87,-9,-2,24,23,0,0,0,3447514,6,squat
40,89,-11,-2,24,24,-1,-2,0,3447826,6,squat
43,88,-9,-1,24,24,-1,0,-1,3448138,6,squat
41,87,-9,-1,24,24,0,-1,0,3448450,6,squat
41,89,-10,-1,24,24,1,-2,0,3448762,6,squat
42,86,-11,-2,24,23,0,1,0,3449074,6,squat
41,88,-7,-1,25,23,2,-4,1,3449386,6,squat
33,81,2,-2,24,18,30,-76,30,3449698,6,squat
32,94,-1,-3,24,22,0,-12,-10,3450010,6,squat
35,96,-2,-2,23,20,-6,24,-4,3450322,6,squat
